Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-10-02 00:00:00+05:30,-0.7577447891235352,-0.7577447891235352,-0.7577447891235352,-0.7577447891235352,0,0.0,0.0
2001-10-03 00:00:00+05:30,-0.7142612338066101,-0.7142612338066101,-0.7142612338066101,-0.7142612338066101,32745728,0.0,0.0
2001-10-04 00:00:00+05:30,-0.7710368037223816,-0.7710368037223816,-0.7710368037223816,-0.7710368037223816,42267200,0.0,0.0
2001-10-05 00:00:00+05:30,-0.8084591627120972,-0.8084591627120972,-0.8084591627120972,-0.8084591627120972,37846720,0.0,0.0
2001-10-08 00:00:00+05:30,-0.7773091793060303,-0.7773091793060303,-0.7773091793060303,-0.7773091793060303,32145728,0.0,0.0
2001-10-09 00:00:00+05:30,-0.7849787473678589,-0.7849787473678589,-0.7849787473678589,-0.7849787473678589,23294592,0.0,0.0
2001-10-10 00:00:00+05:30,-0.8165679574012756,-0.8165679574012756,-0.8165679574012756,-0.8165679574012756,42389440,0.0,0.0
2001-10-11 00:00:00+05:30,-0.8982213139533997,-0.8982213139533997,-0.8982213139533997,-0.8982213139533997,37086592,0.0,0.0
2001-10-12 00:00:00+05:30,-0.9601159095764159,-0.9601159095764159,-0.9601159095764159,-0.960115909576416,47562560,0.0,0.0
2001-10-15 00:00:00+05:30,-0.945799708366394,-0.945799708366394,-0.945799708366394,-0.945799708366394,27801664,0.0,0.0
2001-10-16 00:00:00+05:30,-0.9656729102134705,-0.9656729102134705,-0.9656729102134705,-0.9656729102134705,30681728,0.0,0.0
2001-10-17 00:00:00+05:30,-0.9736839532852173,-0.9736839532852173,-0.9736839532852173,-0.9736839532852173,28963456,0.0,0.0
2001-10-18 00:00:00+05:30,-1.1024739742279053,-1.1024739742279053,-1.1024739742279053,-1.1024739742279053,20112064,7.5,0.0
2001-10-19 00:00:00+05:30,-1.1436494588851929,-1.1436494588851929,-1.1436494588851929,-1.1436494588851929,35754560,0.0,0.0
2001-10-22 00:00:00+05:30,-1.1640052795410156,-1.1640052795410156,-1.1640052795410156,-1.1640052795410156,29446144,0.0,0.0
2001-10-23 00:00:00+05:30,-1.1699260473251343,-1.1699260473251343,-1.1699260473251343,-1.1699260473251343,20280704,0.0,0.0
2001-10-24 00:00:00+05:30,-1.1689003705978394,-1.1689003705978394,-1.1689003705978394,-1.1689003705978394,34859328,0.0,0.0
2001-10-25 00:00:00+05:30,-1.1691133975982666,-1.1691133975982666,-1.1691133975982666,-1.1691133975982666,20746752,0.0,0.0
2001-10-26 00:00:00+05:30,-1.1691133975982666,-1.1691133975982666,-1.1691133975982666,-1.1691133975982666,0,0.0,0.0
2001-10-29 00:00:00+05:30,-1.1655144691467285,-1.1655144691467285,-1.1655144691467285,-1.1655144691467285,17091200,0.0,0.0
2001-10-30 00:00:00+05:30,-1.1472290754318237,-1.1472290754318237,-1.1472290754318237,-1.1472290754318237,29847680,0.0,0.0
2001-10-31 00:00:00+05:30,-1.1278022527694702,-1.1278022527694702,-1.1278022527694702,-1.1278022527694702,42182720,0.0,0.0
2001-11-01 00:00:00+05:30,-1.1396056413650513,-1.1396056413650513,-1.1396056413650513,-1.1396056413650513,23444416,0.0,0.0
2001-11-02 00:00:00+05:30,-1.1189790964126587,-1.1189790964126587,-1.1189790964126587,-1.1189790964126587,31260096,0.0,0.0
2001-11-05 00:00:00+05:30,-1.1065564155578613,-1.1065564155578613,-1.1065564155578613,-1.1065564155578613,17118016,0.0,0.0
2001-11-06 00:00:00+05:30,-1.1414051055908203,-1.1414051055908203,-1.1414051055908203,-1.1414051055908203,16752704,0.0,0.0
2001-11-07 00:00:00+05:30,-1.0926440954208374,-1.0926440954208374,-1.0926440954208374,-1.0926440954208374,20678400,0.0,0.0
2001-11-08 00:00:00+05:30,-1.113309621810913,-1.113309621810913,-1.113309621810913,-1.113309621810913,17391936,0.0,0.0
2001-11-09 00:00:00+05:30,-1.1335686445236206,-1.1335686445236206,-1.1335686445236206,-1.1335686445236206,12394304,0.0,0.0
2001-11-12 00:00:00+05:30,-1.1504991054534912,-1.1504991054534912,-1.1504991054534912,-1.1504991054534912,8244544,0.0,0.0
2001-11-13 00:00:00+05:30,-1.1218235492706299,-1.1218235492706299,-1.1218235492706299,-1.1218235492706299,13721088,0.0,0.0
2001-11-14 00:00:00+05:30,-1.144055962562561,-1.144055962562561,-1.144055962562561,-1.144055962562561,4498496,0.0,0.0
2001-11-15 00:00:00+05:30,-1.2584497928619385,-1.2584497928619385,-1.2584497928619385,-1.2584497928619385,41126272,0.0,0.0
2001-11-16 00:00:00+05:30,-1.2584497928619385,-1.2584497928619385,-1.2584497928619385,-1.2584497928619385,0,0.0,0.0
2001-11-19 00:00:00+05:30,-1.384279489517212,-1.384279489517212,-1.384279489517212,-1.384279489517212,22908800,0.0,0.0
2001-11-20 00:00:00+05:30,-1.3972822427749634,-1.3972822427749634,-1.3972822427749634,-1.3972822427749634,41402688,0.0,0.0
2001-11-21 00:00:00+05:30,-1.3623179197311401,-1.3623179197311401,-1.3623179197311401,-1.3623179197311401,26252544,0.0,0.0
2001-11-22 00:00:00+05:30,-1.3436840772628784,-1.3436840772628784,-1.3436840772628784,-1.3436840772628784,21470784,0.0,0.0
2001-11-23 00:00:00+05:30,-1.3766363859176636,-1.3766363859176636,-1.3766363859176636,-1.3766363859176636,17685824,0.0,0.0
2001-11-26 00:00:00+05:30,-1.5131852626800537,-1.5131852626800537,-1.5131852626800537,-1.5131852626800537,33406144,0.0,0.0
2001-11-27 00:00:00+05:30,-1.4577877521514893,-1.4577877521514893,-1.4577877521514893,-1.4577877521514893,37602432,0.0,0.0
2001-11-28 00:00:00+05:30,-1.4809492826461792,-1.4809492826461792,-1.4809492826461792,-1.4809492826461792,24706752,0.0,0.0
2001-11-29 00:00:00+05:30,-1.5076905488967896,-1.5076905488967896,-1.5076905488967896,-1.5076905488967896,35724992,0.0,0.0
2001-11-30 00:00:00+05:30,-1.5076905488967896,-1.5076905488967896,-1.5076905488967896,-1.5076905488967896,0,0.0,0.0
2001-12-03 00:00:00+05:30,-1.472493290901184,-1.472493290901184,-1.472493290901184,-1.472493290901184,21419968,0.0,0.0
2001-12-04 00:00:00+05:30,-1.5460989475250244,-1.5460989475250244,-1.5460989475250244,-1.5460989475250244,23947264,0.0,0.0
2001-12-05 00:00:00+05:30,-1.6484957933425903,-1.6484957933425903,-1.6484957933425903,-1.6484957933425903,29419840,0.0,0.0
2001-12-06 00:00:00+05:30,-1.745978832244873,-1.745978832244873,-1.745978832244873,-1.745978832244873,51243264,0.0,0.0
2001-12-07 00:00:00+05:30,-1.7608970403671265,-1.7608970403671265,-1.7608970403671265,-1.7608970403671265,23457920,0.0,0.0
2001-12-10 00:00:00+05:30,-1.7021138668060303,-1.7021138668060303,-1.7021138668060303,-1.7021138668060303,18949120,0.0,0.0
2001-12-11 00:00:00+05:30,-1.6304817199707031,-1.6304817199707031,-1.6304817199707031,-1.6304817199707031,23263680,0.0,0.0
2001-12-12 00:00:00+05:30,-1.7067764997482302,-1.7067764997482302,-1.7067764997482302,-1.70677649974823,21704512,0.0,0.0
2001-12-13 00:00:00+05:30,-1.6628144979476929,-1.6628144979476929,-1.6628144979476929,-1.6628144979476929,26203008,0.0,0.0
2001-12-14 00:00:00+05:30,-1.6120997667312622,-1.6120997667312622,-1.6120997667312622,-1.6120997667312622,14753024,0.0,0.0
2001-12-17 00:00:00+05:30,-1.6120997667312622,-1.6120997667312622,-1.6120997667312622,-1.6120997667312622,0,0.0,0.0
2001-12-18 00:00:00+05:30,-1.6329585313796997,-1.6329585313796997,-1.6329585313796997,-1.6329585313796997,20381248,0.0,0.0
2001-12-19 00:00:00+05:30,-1.5370628833770752,-1.5370628833770752,-1.5370628833770752,-1.5370628833770752,21310336,0.0,0.0
2001-12-20 00:00:00+05:30,-1.5978392362594604,-1.5978392362594604,-1.5978392362594604,-1.5978392362594604,25656768,0.0,0.0
2001-12-21 00:00:00+05:30,-1.5375075340270996,-1.5375075340270996,-1.5375075340270996,-1.5375075340270996,21466048,0.0,0.0
2001-12-24 00:00:00+05:30,-1.5711181163787842,-1.5711181163787842,-1.5711181163787842,-1.5711181163787842,13347584,0.0,0.0
2001-12-25 00:00:00+05:30,-1.5711181163787842,-1.5711181163787842,-1.5711181163787842,-1.5711181163787842,0,0.0,0.0
2001-12-26 00:00:00+05:30,-1.5225310325622559,-1.5225310325622559,-1.5225310325622559,-1.5225310325622559,22283712,0.0,0.0
2001-12-27 00:00:00+05:30,-1.5163202285766602,-1.5163202285766602,-1.5163202285766602,-1.5163202285766602,21816256,0.0,0.0
2001-12-28 00:00:00+05:30,-1.563204050064087,-1.563204050064087,-1.563204050064087,-1.563204050064087,37688064,0.0,0.0
2001-12-31 00:00:00+05:30,-1.5764387845993042,-1.5764387845993042,-1.5764387845993042,-1.5764387845993042,22584896,0.0,0.0
2002-01-02 00:00:00+05:30,-1.5638810396194458,-1.5638810396194458,-1.5638810396194458,-1.5638810396194458,27885888,0.0,0.0
2002-01-03 00:00:00+05:30,-1.6623892784118652,-1.6623892784118652,-1.6623892784118652,-1.6623892784118652,36332928,0.0,0.0
2002-01-04 00:00:00+05:30,-1.7352783679962158,-1.7352783679962158,-1.7352783679962158,-1.7352783679962158,35547968,0.0,0.0
2002-01-07 00:00:00+05:30,-1.8141083717346191,-1.8141083717346191,-1.8141083717346191,-1.8141083717346191,31854720,0.0,0.0
2002-01-08 00:00:00+05:30,-1.8672223091125488,-1.8672223091125488,-1.8672223091125488,-1.8672223091125488,35480704,0.0,0.0
2002-01-09 00:00:00+05:30,-1.714652180671692,-1.714652180671692,-1.714652180671692,-1.714652180671692,33721728,0.0,0.0
2002-01-10 00:00:00+05:30,-1.6463286876678465,-1.6463286876678465,-1.6463286876678465,-1.6463286876678467,46841088,0.0,0.0
2002-01-11 00:00:00+05:30,-1.5307351350784302,-1.5307351350784302,-1.5307351350784302,-1.5307351350784302,43198272,0.0,0.0
2002-01-14 00:00:00+05:30,-1.5533546209335327,-1.5533546209335327,-1.5533546209335327,-1.5533546209335327,23104064,0.0,0.0
2002-01-15 00:00:00+05:30,-1.4972606897354126,-1.4972606897354126,-1.4972606897354126,-1.4972606897354126,27069120,0.0,0.0
2002-01-16 00:00:00+05:30,-1.4993699789047241,-1.4993699789047241,-1.4993699789047241,-1.4993699789047241,36854592,0.0,0.0
2002-01-17 00:00:00+05:30,-1.5943368673324585,-1.5943368673324585,-1.5943368673324585,-1.5943368673324585,38372160,0.0,0.0
2002-01-18 00:00:00+05:30,-1.5268652439117432,-1.5268652439117432,-1.5268652439117432,-1.5268652439117432,26634880,0.0,0.0
2002-01-21 00:00:00+05:30,-1.5200929641723633,-1.5200929641723633,-1.5200929641723633,-1.5200929641723633,21303360,0.0,0.0
2002-01-22 00:00:00+05:30,-1.542712926864624,-1.542712926864624,-1.542712926864624,-1.542712926864624,29918400,0.0,0.0
2002-01-23 00:00:00+05:30,-1.5029687881469727,-1.5029687881469727,-1.5029687881469727,-1.5029687881469727,19152192,0.0,0.0
2002-01-24 00:00:00+05:30,-1.4937196969985962,-1.4937196969985962,-1.4937196969985962,-1.4937196969985962,16558400,0.0,0.0
2002-01-25 00:00:00+05:30,-1.4810459613800049,-1.4810459613800049,-1.4810459613800049,-1.4810459613800049,21045440,0.0,0.0
2002-01-28 00:00:00+05:30,-1.4602066278457642,-1.4602066278457642,-1.4602066278457642,-1.4602066278457642,17521280,0.0,0.0
2002-01-29 00:00:00+05:30,-1.4578455686569214,-1.4578455686569214,-1.4578455686569214,-1.4578455686569214,19433024,0.0,0.0
2002-01-30 00:00:00+05:30,-1.4199601411819458,-1.4199601411819458,-1.4199601411819458,-1.4199601411819458,25530880,0.0,0.0
2002-01-31 00:00:00+05:30,-1.5051357746124268,-1.5051357746124268,-1.5051357746124268,-1.5051357746124268,32490816,0.0,0.0
2002-02-01 00:00:00+05:30,-1.472435474395752,-1.472435474395752,-1.472435474395752,-1.472435474395752,23593152,0.0,0.0
2002-02-04 00:00:00+05:30,-1.435226321220398,-1.435226321220398,-1.435226321220398,-1.435226321220398,19335616,0.0,0.0
2002-02-05 00:00:00+05:30,-1.4519445896148682,-1.4519445896148682,-1.4519445896148682,-1.4519445896148682,15937536,0.0,0.0
2002-02-06 00:00:00+05:30,-1.5187772512435913,-1.5187772512435913,-1.5187772512435913,-1.5187772512435913,17585600,0.0,0.0
2002-02-07 00:00:00+05:30,-1.4190505743026733,-1.4190505743026733,-1.4190505743026733,-1.4190505743026733,41230528,0.0,0.0
2002-02-08 00:00:00+05:30,-1.4281253814697266,-1.4281253814697266,-1.4281253814697266,-1.4281253814697266,21813504,0.0,0.0
2002-02-11 00:00:00+05:30,-1.4455980062484741,-1.4455980062484741,-1.4455980062484741,-1.4455980062484741,17605248,0.0,0.0
2002-02-12 00:00:00+05:30,-1.4545952081680298,-1.4545952081680298,-1.4545952081680298,-1.4545952081680298,14214784,0.0,0.0
2002-02-13 00:00:00+05:30,-1.4667465686798096,-1.4667465686798096,-1.4667465686798096,-1.4667465686798096,22473088,0.0,0.0
2002-02-14 00:00:00+05:30,-1.4838709831237793,-1.4838709831237793,-1.4838709831237793,-1.4838709831237793,12962944,0.0,0.0
2002-02-15 00:00:00+05:30,-1.4859411716461182,-1.4859411716461182,-1.4859411716461182,-1.4859411716461182,14517120,0.0,0.0
2002-02-18 00:00:00+05:30,-1.4435663223266602,-1.4435663223266602,-1.4435663223266602,-1.4435663223266602,15217664,0.0,0.0
2002-02-19 00:00:00+05:30,-1.4325952529907227,-1.4325952529907227,-1.4325952529907227,-1.4325952529907227,18854016,0.0,0.0
2002-02-20 00:00:00+05:30,-1.412781000137329,-1.412781000137329,-1.412781000137329,-1.412781000137329,14633216,0.0,0.0
2002-02-21 00:00:00+05:30,-1.4162254333496094,-1.4162254333496094,-1.4162254333496094,-1.4162254333496094,17951232,0.0,0.0
2002-02-22 00:00:00+05:30,-1.438496708869934,-1.438496708869934,-1.438496708869934,-1.438496708869934,15201024,0.0,0.0
2002-02-25 00:00:00+05:30,-1.4502609968185425,-1.4502609968185425,-1.4502609968185425,-1.4502609968185425,12890304,0.0,0.0
2002-02-26 00:00:00+05:30,-1.4877991676330566,-1.4877991676330566,-1.4877991676330566,-1.4877991676330566,17193024,0.0,0.0
2002-02-27 00:00:00+05:30,-1.4836386442184448,-1.4836386442184448,-1.4836386442184448,-1.4836386442184448,17148032,0.0,0.0
2002-02-28 00:00:00+05:30,-1.3661686182022095,-1.3661686182022095,-1.3661686182022095,-1.3661686182022095,26108096,0.0,0.0
2002-03-01 00:00:00+05:30,-1.3942443132400513,-1.3942443132400513,-1.3942443132400513,-1.3942443132400513,13506752,0.0,0.0
2002-03-04 00:00:00+05:30,-1.4116393327713013,-1.4116393327713013,-1.4116393327713013,-1.4116393327713013,17217216,0.0,0.0
2002-03-05 00:00:00+05:30,-1.4849739074707031,-1.4849739074707031,-1.4849739074707031,-1.4849739074707031,31740288,0.0,0.0
2002-03-06 00:00:00+05:30,-1.5217185020446777,-1.5217185020446777,-1.5217185020446777,-1.5217185020446777,30558976,0.0,0.0
2002-03-07 00:00:00+05:30,-1.59963858127594,-1.59963858127594,-1.59963858127594,-1.59963858127594,36526720,0.0,0.0
2002-03-08 00:00:00+05:30,-1.6353191137313843,-1.6353191137313843,-1.6353191137313843,-1.6353191137313843,32023872,0.0,0.0
2002-03-11 00:00:00+05:30,-1.6410467624664307,-1.6410467624664307,-1.6410467624664307,-1.6410467624664307,37141696,0.0,0.0
2002-03-12 00:00:00+05:30,-1.6219485998153687,-1.6219485998153687,-1.6219485998153687,-1.6219485998153687,33415680,0.0,0.0
2002-03-13 00:00:00+05:30,-1.5674023628234863,-1.5674023628234863,-1.5674023628234863,-1.5674023628234863,29307072,0.0,0.0
2002-03-14 00:00:00+05:30,-1.565022587776184,-1.565022587776184,-1.565022587776184,-1.565022587776184,20317696,0.0,0.0
2002-03-15 00:00:00+05:30,-1.5500850677490234,-1.5500850677490234,-1.5500850677490234,-1.5500850677490234,26917056,0.0,0.0
2002-03-18 00:00:00+05:30,-1.543989658355713,-1.543989658355713,-1.543989658355713,-1.543989658355713,15758784,0.0,0.0
2002-03-19 00:00:00+05:30,-1.5261882543563843,-1.5261882543563843,-1.5261882543563843,-1.5261882543563843,21547072,0.0,0.0
2002-03-20 00:00:00+05:30,-1.511366605758667,-1.511366605758667,-1.511366605758667,-1.511366605758667,18832832,0.0,0.0
2002-03-21 00:00:00+05:30,-1.4778724908828735,-1.4778724908828735,-1.4778724908828735,-1.4778724908828735,8990912,0.0,0.0
2002-03-22 00:00:00+05:30,-1.482458472251892,-1.482458472251892,-1.482458472251892,-1.482458472251892,17590848,0.0,0.0
2002-03-25 00:00:00+05:30,-1.482458472251892,-1.482458472251892,-1.482458472251892,-1.482458472251892,0,0.0,0.0
2002-03-26 00:00:00+05:30,-1.4202114343643188,-1.4202114343643188,-1.4202114343643188,-1.4202114343643188,17460288,0.0,0.0
2002-03-27 00:00:00+05:30,-1.4249712228775024,-1.4249712228775024,-1.4249712228775024,-1.4249712228775024,14253504,0.0,0.0
2002-03-28 00:00:00+05:30,-1.4455783367156982,-1.4455783367156982,-1.4455783367156982,-1.4455783367156982,25750592,0.0,0.0
2002-03-29 00:00:00+05:30,-1.4455783367156982,-1.4455783367156982,-1.4455783367156982,-1.4455783367156982,0,0.0,0.0
2002-04-01 00:00:00+05:30,-1.3768494129180908,-1.3768494129180908,-1.3768494129180908,-1.3768494129180908,21092736,0.0,0.0
2002-04-02 00:00:00+05:30,-1.3779133558273315,-1.3779133558273315,-1.3779133558273315,-1.3779133558273315,19792704,0.0,0.0
2002-04-03 00:00:00+05:30,-1.3622982501983643,-1.3622982501983643,-1.3622982501983643,-1.3622982501983643,11978560,0.0,0.0
2002-04-04 00:00:00+05:30,-1.4133036136627197,-1.4133036136627197,-1.4133036136627197,-1.4133036136627197,19914816,0.0,0.0
2002-04-05 00:00:00+05:30,-1.4035320281982422,-1.4035320281982422,-1.4035320281982422,-1.4035320281982422,13023488,0.0,0.0
2002-04-08 00:00:00+05:30,-1.4020614624023438,-1.4020614624023438,-1.4020614624023438,-1.4020614624023438,10097024,0.0,0.0
2002-04-09 00:00:00+05:30,-1.39437997341156,-1.39437997341156,-1.39437997341156,-1.39437997341156,22990528,0.0,0.0
2002-04-10 00:00:00+05:30,-1.4608646631240845,-1.4608646631240845,-1.4608646631240845,-1.4608646631240845,28397056,0.0,0.0
2002-04-11 00:00:00+05:30,-1.5040135383605957,-1.5040135383605957,-1.5040135383605957,-1.5040135383605957,24076864,0.0,0.0
2002-04-12 00:00:00+05:30,-1.503162145614624,-1.503162145614624,-1.503162145614624,-1.503162145614624,16045632,0.0,0.0
2002-04-15 00:00:00+05:30,-1.4734997749328613,-1.4734997749328613,-1.4734997749328613,-1.4734997749328613,11101184,0.0,0.0
2002-04-16 00:00:00+05:30,-1.4743895530700684,-1.4743895530700684,-1.4743895530700684,-1.4743895530700684,12538560,0.0,0.0
2002-04-17 00:00:00+05:30,-1.5320707559585571,-1.5320707559585571,-1.5320707559585571,-1.5320707559585571,22665600,0.0,0.0
2002-04-18 00:00:00+05:30,-1.5338894128799438,-1.5338894128799438,-1.5338894128799438,-1.5338894128799438,10190720,0.0,0.0
2002-04-19 00:00:00+05:30,-1.4901787042617798,-1.4901787042617798,-1.4901787042617798,-1.4901787042617798,12173440,0.0,0.0
2002-04-22 00:00:00+05:30,-1.5280264616012573,-1.5280264616012573,-1.5280264616012573,-1.5280264616012573,14404096,0.0,0.0
2002-04-23 00:00:00+05:30,-1.5195127725601196,-1.5195127725601196,-1.5195127725601196,-1.5195127725601196,15116544,0.0,0.0
2002-04-24 00:00:00+05:30,-1.5007048845291138,-1.5007048845291138,-1.5007048845291138,-1.5007048845291138,8536320,0.0,0.0
2002-04-25 00:00:00+05:30,-1.4667856693267822,-1.4667856693267822,-1.4667856693267822,-1.4667856693267822,9764928,0.0,0.0
2002-04-26 00:00:00+05:30,-1.4754927158355713,-1.4754927158355713,-1.4754927158355713,-1.4754927158355713,8041600,0.0,0.0
2002-04-29 00:00:00+05:30,-1.4062215089797974,-1.4062215089797974,-1.4062215089797974,-1.4062215089797974,13500928,0.0,0.0
2002-04-30 00:00:00+05:30,-1.427796483039856,-1.427796483039856,-1.427796483039856,-1.427796483039856,10915648,0.0,0.0
2002-05-01 00:00:00+05:30,-1.427796483039856,-1.427796483039856,-1.427796483039856,-1.427796483039856,0,0.0,0.0
2002-05-02 00:00:00+05:30,-1.4513635635375977,-1.4513635635375977,-1.4513635635375977,-1.4513635635375977,10248768,0.0,0.0
2002-05-03 00:00:00+05:30,-1.4538017511367798,-1.4538017511367798,-1.4538017511367798,-1.4538017511367798,5484864,0.0,0.0
2002-05-06 00:00:00+05:30,-1.4423660039901733,-1.4423660039901733,-1.4423660039901733,-1.4423660039901733,7087680,0.0,0.0
2002-05-07 00:00:00+05:30,-1.4418829679489136,-1.4418829679489136,-1.4418829679489136,-1.4418829679489136,6368192,0.0,0.0
2002-05-08 00:00:00+05:30,-1.4746994972229004,-1.4746994972229004,-1.4746994972229004,-1.4746994972229004,10071488,0.0,0.0
2002-05-09 00:00:00+05:30,-1.4820523262023926,-1.4820523262023926,-1.4820523262023926,-1.4820523262023926,9134080,0.0,0.0
2002-05-10 00:00:00+05:30,-1.4776984453201294,-1.4776984453201294,-1.4776984453201294,-1.4776984453201294,6713024,0.0,0.0
2002-05-13 00:00:00+05:30,-1.482961654663086,-1.482961654663086,-1.482961654663086,-1.482961654663086,3898880,0.0,0.0
2002-05-14 00:00:00+05:30,-1.4825164079666138,-1.4825164079666138,-1.4825164079666138,-1.4825164079666138,8121280,0.0,0.0
2002-05-15 00:00:00+05:30,-1.5010145902633667,-1.5010145902633667,-1.5010145902633667,-1.5010145902633667,16399552,0.0,0.0
2002-05-16 00:00:00+05:30,-1.4749317169189453,-1.4749317169189453,-1.4749317169189453,-1.4749317169189453,9649664,0.0,0.0
2002-05-17 00:00:00+05:30,-1.4636890888214111,-1.4636890888214111,-1.4636890888214111,-1.4636890888214111,11332096,0.0,0.0
2002-05-20 00:00:00+05:30,-1.4588135480880737,-1.4588135480880737,-1.4588135480880737,-1.4588135480880737,13613952,0.0,0.0
2002-05-21 00:00:00+05:30,-1.7776285409927368,-1.7776285409927368,-1.7776285409927368,-1.7776285409927368,13363776,12.5,0.0
2002-05-22 00:00:00+05:30,-1.802141785621643,-1.802141785621643,-1.802141785621643,-1.802141785621643,14410688,0.0,0.0
2002-05-23 00:00:00+05:30,-1.7945278882980347,-1.7945278882980347,-1.7945278882980347,-1.7945278882980347,8140736,0.0,0.0
2002-05-24 00:00:00+05:30,-1.8542131185531618,-1.8542131185531618,-1.8542131185531618,-1.8542131185531616,10284416,0.0,0.0
2002-05-27 00:00:00+05:30,-1.8127770423889162,-1.8127770423889162,-1.8127770423889162,-1.812777042388916,6664704,0.0,0.0
2002-05-28 00:00:00+05:30,-1.7245255708694458,-1.7245255708694458,-1.7245255708694458,-1.7245255708694458,13650816,0.0,0.0
2002-05-29 00:00:00+05:30,-1.7379364967346191,-1.7379364967346191,-1.7379364967346191,-1.7379364967346191,23807168,0.0,0.0
2002-05-30 00:00:00+05:30,-1.7454035282135012,-1.7454035282135012,-1.7454035282135012,-1.745403528213501,9202368,0.0,0.0
2002-05-31 00:00:00+05:30,-1.6614011526107788,-1.6614011526107788,-1.6614011526107788,-1.6614011526107788,20842240,0.0,0.0
2002-06-03 00:00:00+05:30,-1.628758430480957,-1.628758430480957,-1.628758430480957,-1.628758430480957,18538624,0.0,0.0
2002-06-04 00:00:00+05:30,-1.638411045074463,-1.638411045074463,-1.638411045074463,-1.638411045074463,15530432,0.0,0.0
2002-06-05 00:00:00+05:30,-1.6859631538391116,-1.6859631538391116,-1.6859631538391116,-1.6859631538391113,18752832,0.0,0.0
2002-06-06 00:00:00+05:30,-1.6753274202346802,-1.6753274202346802,-1.6753274202346802,-1.6753274202346802,16529472,0.0,0.0
2002-06-07 00:00:00+05:30,-1.5932409763336184,-1.5932409763336184,-1.5932409763336184,-1.5932409763336182,24562304,0.0,0.0
2002-06-10 00:00:00+05:30,-1.6587486267089846,-1.6587486267089846,-1.6587486267089846,-1.6587486267089844,13117376,0.0,0.0
2002-06-11 00:00:00+05:30,-1.737691044807434,-1.737691044807434,-1.737691044807434,-1.737691044807434,12606336,0.0,0.0
2002-06-12 00:00:00+05:30,-1.70846164226532,-1.70846164226532,-1.70846164226532,-1.7084616422653198,8385792,0.0,0.0
2002-06-13 00:00:00+05:30,-1.6960585117340088,-1.6960585117340088,-1.6960585117340088,-1.6960585117340088,8296576,0.0,0.0
2002-06-14 00:00:00+05:30,-1.6664119958877563,-1.6664119958877563,-1.6664119958877563,-1.6664119958877563,6837056,0.0,0.0
2002-06-17 00:00:00+05:30,-1.6577657461166382,-1.6577657461166382,-1.6577657461166382,-1.6577657461166382,7399552,0.0,0.0
2002-06-18 00:00:00+05:30,-1.6119083166122437,-1.6119083166122437,-1.6119083166122437,-1.6119083166122437,12398208,0.0,0.0
2002-06-19 00:00:00+05:30,-1.5477526187896729,-1.5477526187896729,-1.5477526187896729,-1.5477526187896729,28586304,0.0,0.0
2002-06-20 00:00:00+05:30,-1.5961892604827883,-1.5961892604827883,-1.5961892604827883,-1.596189260482788,19308288,0.0,0.0
2002-06-21 00:00:00+05:30,-1.5420540571212769,-1.5420540571212769,-1.5420540571212769,-1.5420540571212769,15790272,0.0,0.0
2002-06-24 00:00:00+05:30,-1.5646514892578125,-1.5646514892578125,-1.5646514892578125,-1.5646514892578125,16730624,0.0,0.0
2002-06-25 00:00:00+05:30,-1.567967176437378,-1.567967176437378,-1.567967176437378,-1.567967176437378,19218048,0.0,0.0
2002-06-26 00:00:00+05:30,-1.5060217380523682,-1.5060217380523682,-1.5060217380523682,-1.5060217380523682,22264320,0.0,0.0
2002-06-27 00:00:00+05:30,-1.562342643737793,-1.562342643737793,-1.562342643737793,-1.562342643737793,23312448,0.0,0.0
2002-06-28 00:00:00+05:30,-1.61367666721344,-1.61367666721344,-1.61367666721344,-1.61367666721344,16048832,0.0,0.0
2002-07-01 00:00:00+05:30,-1.6268671751022337,-1.6268671751022337,-1.6268671751022337,-1.6268671751022339,14512256,0.0,0.0
2002-07-02 00:00:00+05:30,-1.6057929992675781,-1.6057929992675781,-1.6057929992675781,-1.6057929992675781,13116736,0.0,0.0
2002-07-03 00:00:00+05:30,-1.6614011526107788,-1.6614011526107788,-1.6614011526107788,-1.6614011526107788,22469056,0.0,0.0
2002-07-04 00:00:00+05:30,-1.644748330116272,-1.644748330116272,-1.644748330116272,-1.644748330116272,27465280,0.0,0.0
2002-07-05 00:00:00+05:30,-1.6772438287734985,-1.6772438287734985,-1.6772438287734985,-1.6772438287734985,13281856,0.0,0.0
2002-07-08 00:00:00+05:30,-1.681517481803894,-1.681517481803894,-1.681517481803894,-1.681517481803894,12091712,0.0,0.0
2002-07-09 00:00:00+05:30,-1.6662149429321287,-1.6662149429321287,-1.6662149429321287,-1.666214942932129,8230848,0.0,0.0
2002-07-10 00:00:00+05:30,-1.635881185531616,-1.635881185531616,-1.635881185531616,-1.6358811855316162,28673216,0.0,0.0
2002-07-11 00:00:00+05:30,-1.6219056844711304,-1.6219056844711304,-1.6219056844711304,-1.6219056844711304,16388160,0.0,0.0
2002-07-12 00:00:00+05:30,-1.6313127279281616,-1.6313127279281616,-1.6313127279281616,-1.6313127279281616,12506560,0.0,0.0
2002-07-15 00:00:00+05:30,-1.595673203468323,-1.595673203468323,-1.595673203468323,-1.5956732034683228,10746688,0.0,0.0
